cui	drugbank_id
C0068395	DB08804
C0073601	DB08806
C0378091	DB08806
C0053941	DB08807
C4255576	DB08807
C0006403	DB08808
C0055747	DB08810
C4255575	DB08810
C0076784	DB08811
C4255574	DB08811
C0206232	DB08813
C0077126	DB08814
C2003424	DB08815
C1999375	DB08816
C0020196	DB08818
C0178695	DB08818
C0813622	DB08818
C1451500	DB08819
C1451502	DB08819
C3265256	DB08819
C3264621	DB08820
C3264627	DB08820
C1958569	DB08822
C2698290	DB08822
C2698291	DB08822
C0961781	DB08823
C3467892	DB08823
C3467893	DB08823
C4255573	DB08823
C1684399	DB08824
C1956796	DB08824
C0043832	DB08826
C1529907	DB08826
C3887567	DB08826
C4255572	DB08826
C1176233	DB08827
C2606889	DB08827
C2827241	DB08827
C2348949	DB08828
C2987716	DB08828
C3265872	DB08828
C4049845	DB08831
C0075857	DB08834
C0301725	DB08834
C4255571	DB08834
C2348231	DB08835
C0753183	DB08836
C0001814	DB08838
C0041479	DB08841
C0001040	DB08842
C0041980	DB08844
C0935936	DB08844
C0013900	DB08846
C0020388	DB08847
C1101838	DB08860
C0008328	DB08862
C1566826	DB08864
C2974289	DB08865
C0300205	DB08867
C1699926	DB08868
C1876200	DB08869
C2973446	DB08870
C2350866	DB08871
C2700226	DB08872
C1738934	DB08873
C0065023	DB08874
C0125918	DB08874
C4082266	DB08874
C3181682	DB08875
C3273401	DB08876
C2715577	DB08877
C2931926	DB08877
C0002583	DB08878
C1723401	DB08879
C0100724	DB08880
C1718383	DB08880
C3495583	DB08880
C3192263	DB08881
C4083042	DB08881
C2746078	DB08882
C3153996	DB08882
C2698764	DB08883
C0166237	DB08884
C2356037	DB08884
C3489483	DB08884
C1134659	DB08885
C3485619	DB08885
C3255208	DB08886
C0058978	DB08887
C1565135	DB08887
C0066522	DB08888
C2001856	DB08889
C3475268	DB08889
C2000261	DB08890
C3496839	DB08890
C2983924	DB08891
C2698179	DB08892
C2983812	DB08893
C3485428	DB08893
C1710272	DB08894
C3179929	DB08894
C2930696	DB08895
C2980094	DB08896
C2699757	DB08897
C0007072	DB08898
C3496793	DB08899
C1098514	DB08900
C1530889	DB08900
C3530491	DB08900
C2703109	DB08901
C2987417	DB08901
C2717174	DB08902
C1664205	DB08903
C3467978	DB08903
C1172157	DB08904
C1872109	DB08904
C0048306	DB08905
C0525213	DB08905
C1948374	DB08906
C2974540	DB08907
C2983989	DB08907
C0058218	DB08908
C3556178	DB08908
C3490329	DB08909
C2347624	DB08910
C2697961	DB08911
C2703095	DB08911
C3644500	DB08911
C3467876	DB08912
C3541342	DB08913
C3651269	DB08913
C2348244	DB08915
C2987648	DB08916
C2001867	DB08917
C4317170	DB08917
C3541367	DB08918
C0084572	DB08922
C0950773	DB08922
C0301353	DB08924
C0101700	DB08925
C0301341	DB08928
C3253985	DB08930
C2717561	DB08931
C2606556	DB08932
C1956280	DB08933
C2976303	DB08934
C2742503	DB08935
C0008183	DB08936
C1451803	DB08937
C0065512	DB08938
C0022267	DB08941
C0064104	DB08942
C0063953	DB08943
C0063912	DB08944
C0022028	DB08946
C0022026	DB08947
C0021961	DB08948
C0063584	DB08949
C0021252	DB08950
C0021251	DB08951
C0063460	DB08952
C0063448	DB08953
C0063340	DB08954
C0063268	DB08955
C0020346	DB08956
C0019476	DB08957
C0019468	DB08958
C4255568	DB08958
C0052820	DB08961
C0350998	DB08962
C0044923	DB08964
C2987549	DB08964
C0060879	DB08965
C0016865	DB08966
C0118092	DB08967
C0650235	DB08968
C0771733	DB08968
C4255567	DB08968
C0016380	DB08969
C0771950	DB08970
C0016301	DB08971
C0060493	DB08972
C0352474	DB08973
C0663344	DB08973
C0060477	DB08974
C0060463	DB08975
C0016245	DB08976
C0060206	DB08978
C0015843	DB08979
C4255565	DB08979
C0015824	DB08980
C0060156	DB08981
C0059877	DB08982
C0059869	DB08983
C0059868	DB08984
C0015116	DB08985
C0059678	DB08986
C0015120	DB08987
C0059725	DB08988
C0059692	DB08989
C0059469	DB08990
C0014581	DB08991
C4255561	DB08991
C0043606	DB08992
C0014405	DB08993
C0012777	DB08994
C0012498	DB08995
C0058199	DB08996
C0128564	DB08996
C4082293	DB08996
C4255560	DB08996
C0011785	DB08997
C0615823	DB08998
C0163082	DB08999
C0056643	DB09000
C0055930	DB09002
C0047305	DB09003
C4255558	DB09003
C4255559	DB09003
C0055897	DB09004
C0055883	DB09006
C0055468	DB09007
C0007727	DB09008
C1608295	DB09009
C0044401	DB09010
C0006972	DB09012
C4519521	DB09012
C4519952	DB09012
C0301409	DB09014
C0282085	DB09015
C1703665	DB09015
C0054270	DB09016
C0054151	DB09017
C0054129	DB09018
C0006220	DB09019
C4255556	DB09019
C4255557	DB09019
C0005632	DB09020
C0591416	DB09020
C4255555	DB09020
C0053217	DB09021
C0053105	DB09022
C0004962	DB09023
C1120110	DB09026
C3851350	DB09027
C0056913	DB09028
C3179547	DB09029
C2974521	DB09030
C0068006	DB09031
C2742797	DB09033
C3179535	DB09034
C3657270	DB09035
C1609931	DB09036
C3658706	DB09037
C3490348	DB09038
C3272698	DB09039
C3273754	DB09040
C3642427	DB09041
C2744850	DB09042
C2930762	DB09042
C2607479	DB09043
C3179549	DB09045
C0909862	DB09046
C0961965	DB09046
C2825286	DB09047
C1700730	DB09048
C3700399	DB09049
C3852726	DB09050
C0700083	DB09051
C3817397	DB09051
C3853839	DB09052
C3501358	DB09053
C2698692	DB09054
C4059023	DB09057
C3489748	DB09060
C0006863	DB09061
C3818721	DB09063
C3177235	DB09065
C0251515	DB09067
C0251516	DB09067
C3661282	DB09068
C0041037	DB09069
C0076660	DB09070
C1313052	DB09071
C0037537	DB09072
C3853822	DB09073
C2316164	DB09074
C2975435	DB09075
C3661274	DB09076
C0281581	DB09077
C2986924	DB09078
C2987642	DB09078
C2930789	DB09079
C2934193	DB09080
C0123163	DB09081
C2935023	DB09082
C0257190	DB09083
C0005099	DB09084
C0012059	DB09085
C0039629	DB09085
C0304456	DB09085
C0702211	DB09085
C0722713	DB09085
C4292382	DB09085
C4292391	DB09085
C0015153	DB09086
C0137988	DB09087
C0725101	DB09087
C4490510	DB09087
C0081580	DB09088
C0103171	DB09088
C0143702	DB09088
C0041023	DB09089
C0071081	DB09090
C0146010	DB09091
C0301387	DB09092
C0008293	DB09093
C0032333	DB09094
C0012227	DB09095
C0005088	DB09096
C4318069	DB09096
C0256089	DB09097
C0285115	DB09097
C4519522	DB09097
C0143083	DB09098
C0037659	DB09099
C0770555	DB09100
C2606637	DB09101
C2933824	DB09102
C3252090	DB09102
C0538777	DB09103
C0024476	DB09104
C0591789	DB09104
C3490795	DB09105
C0020352	DB09106
C1328071	DB09107
C4064080	DB09108
C3529563	DB09109
C0085721	DB09110
C0206008	DB09110
C2350383	DB09111
C0037532	DB09112
C0771648	DB09113
C0216971	DB09114
C0012341	DB09115
C4292381	DB09115
C0887447	DB09116
C1611088	DB09116
C0030438	DB09117
C0075262	DB09118
C4519494	DB09118
C4519495	DB09118
C2725262	DB09119
C4255554	DB09119
C0763832	DB09120
C4519382	DB09120
C4519915	DB09120
C0018033	DB09121
C1449396	DB09121
C3848580	DB09122
C0057916	DB09123
C0025145	DB09124
C0137996	DB09125
C0025326	DB09126
C1141639	DB09126
C3885614	DB09128
C0055617	DB09129
C4316852	DB09129
C0009968	DB09130
C0056593	DB09131
C0589330	DB09131
C4255553	DB09131
C0060929	DB09132
C0771795	DB09132
C0022032	DB09133
C0022034	DB09133
C0719484	DB09133
C0063828	DB09134
C0593051	DB09134
C0063829	DB09135
C1174296	DB09135
C0063908	DB09136
C0075962	DB09137
C0039416	DB09138
C3505293	DB09138
C3652586	DB09138
C0305030	DB09139
C3652583	DB09139
C0030054	DB09140
C0058347	DB09140
C0302920	DB09140
C0033602	DB09141
C0037167	DB09142
C3886731	DB09143
C0281351	DB09144
C4048612	DB09144
C0043047	DB09145
C0359299	DB09145
C0991883	DB09145
C0060241	DB09146
C3696416	DB09146
C0117541	DB09147
C3818757	DB09148
C3475363	DB09149
C2983948	DB09151
C0028158	DB09152
C0037494	DB09153
C0142825	DB09154
C0982388	DB09154
C0018880	DB09155
C0063817	DB09156
C0728741	DB09156
C0007012	DB09157
C0041213	DB09158
C0211492	DB09160
C0162680	DB09161
C1337333	DB09161
C0060231	DB09162
C0145055	DB09163
C0075932	DB09164
C0700895	DB09164
C0085250	DB09165
C3652579	DB09165
C0059862	DB09166
C0013065	DB09167
C4305829	DB09168
C0616012	DB09169
C4305828	DB09170
C4305827	DB09171
C0165736	DB09172
C4305826	DB09173
C0065151	DB09174
C0960558	DB09177
C0070541	DB09178
C4305821	DB09180
C0652964	DB09182
C3852512	DB09183
C3529575	DB09184
C0042665	DB09185
C0059873	DB09194
C2825691	DB09195
C0065963	DB09197
C2744790	DB09198
C0104221	DB09204
C0040108	DB09205
C2350656	DB09208
C2350657	DB09208
C0070742	DB09209
C0031977	DB09210
C0064987	DB09211
C2003502	DB09211
C0065199	DB09212
C2714681	DB09213
C0772505	DB09214
C0058765	DB09215
C0076799	DB09216
C0009018	DB09218
C3652923	DB09219
C0068700	DB09220
C0701208	DB09220
C0286382	DB09221
C0016006	DB09222
C2587184	DB09222
C0287983	DB09223
C0066477	DB09224
C0078849	DB09225
C4305820	DB09226
C0078703	DB09227
C3195420	DB09228
C0165312	DB09229
C0753287	DB09230
C0053108	DB09231
C0378675	DB09232
C0286819	DB09235
C0064568	DB09236
C2717539	DB09237
C0065656	DB09238
C0025746	DB09241
C0066837	DB09242
C0071143	DB09244
C0076804	DB09245
C0601627	DB09246
C0063841	DB09247
C0065831	DB09248
C2825396	DB09249
C0031407	DB09250
C2347504	DB09251
C0071169	DB09252
C0073950	DB09253
C0054820	DB09254
C0086140	DB09255
C0016778	DB09256
C0535459	DB09257
C0916062	DB09258
C0254215	DB09259
C0254216	DB09259
C0215717	DB09260
C0937843	DB09260
C0592532	DB09261
C1876226	DB09262
C4045522	DB09263
C3885063	DB09264
C2973895	DB09265
C3555537	DB09266
C0936139	DB09267
C0771269	DB09268
C1704340	DB09268
C0070620	DB09269
C3712232	DB09272
C0058721	DB09273
C0052432	DB09274
C0673892	DB09274
C0106556	DB09275
C0018034	DB09276
C2698585	DB09277
C0001275	DB09278
C0007009	DB09278
C0937607	DB09278
C2825622	DB09279
C3852684	DB09280
C0065533	DB09281
C0026400	DB09282
C0040779	DB09283
C0063433	DB09284
C0066803	DB09285
C0071098	DB09286
C0030775	DB09287
C0032479	DB09287
C0032483	DB09287
C0724672	DB09287
C0084186	DB09288
C0076652	DB09289
C0526950	DB09290
C3273719	DB09291
C4033447	DB09292
C2828294	DB09293
C0772080	DB09295
C3852670	DB09296
C3864824	DB09297
C3713958	DB09299
C0006519	DB09300
C0008466	DB09301
C3491162	DB09302
C3529352	DB09303
C0069628	DB09304
C3655918	DB09308
C3709760	DB09310
C0054480	DB09311
C2756957	DB09312
C0022041	DB09313
C1136262	DB09314
C0872916	DB09315
C0076368	DB09316
C0305040	DB09316
C0795604	DB09317
C1699236	DB09318
C0030830	DB09320
C0043491	DB09321
C0078794	DB09322
C0030829	DB09323
C0038665	DB09324
C2983910	DB09324
C0037508	DB09325
C1998431	DB09326
C1446539	DB09327
C3247604	DB09328
C4255552	DB09328
C4083872	DB09329
C4058811	DB09330
C2346801	DB09331
C2346802	DB09331
C0127514	DB09332
C4256164	DB09332
C0022049	DB09333
C4082438	DB09333
C0540776	DB09335
C0669084	DB09336
C4316934	DB09336
C3536832	DB09337
C0025446	DB09338
C3652466	DB09339
C4317304	DB09339
C3652638	DB09340
C0017725	DB09341
C0033492	DB09342
C4056441	DB09343
C0063739	DB09344
C0071810	DB09345
C4082771	DB09346
C0001017	DB09347
C0033472	DB09348
C0031962	DB09350
C1171274	DB09351
C0030140	DB09352
C0038774	DB09353
C0057610	DB09357
C0105747	DB09357
C0722486	DB09357
C1321598	DB09357
C4292383	DB09357
C4292384	DB09357
C4292385	DB09357
C4292386	DB09357
C4292387	DB09357
C4292388	DB09357
C4292389	DB09357
C4292390	DB09357
C0002340	DB09363
C0994459	DB09363
C0039294	DB09372
C0021234	DB09374
C0733632	DB09374
C0064657	DB09376
C0717752	DB09381
C0028368	DB09389
C0031700	DB09394
C0142785	DB09395
C0887700	DB09395
C0033495	DB09396
C0039419	DB09397
C0304965	DB09398
C0024472	DB09407
C2698003	DB09407
C0991847	DB09409
C0138038	DB09413
C0138037	DB09414
C3495673	DB09420
C0040162	DB09421
C2713581	DB09421
C0037732	DB09422
C0304967	DB09425
C3652482	DB09425
C0074757	DB09449
C0770578	DB09449
C1165377	DB09449
C4324247	DB09449
C0304866	DB09456
C0075821	DB09459
C0074732	DB09460
C0724695	DB09460
C0017861	DB09462
C1572738	DB09462
C0074769	DB09472
C0771797	DB09472
C1725176	DB09473
C0014027	DB09477
C0886809	DB09477
C1268555	DB09479
C0065517	DB09481
C0142890	DB09484
C0054340	DB09488
C0087296	DB09490
C0070124	DB09495
C0097513	DB09495
C0046100	DB09496
C0072826	DB09496
C1870158	DB09496
C4477116	DB09496
C0281385	DB09498
C0919292	DB09498
C0302967	DB09499
C0046056	DB09502
C0993551	DB09509
C0732290	DB09510
C0039267	DB09511
C0037138	DB09512
C0795589	DB09513
C0875947	DB09517
C0020306	DB09526
C0720174	DB09526
C1721193	DB09534
C1721194	DB09534
C0257715	DB09535
C0076733	DB09536
C1876049	DB09537
C1532673	DB09539
C0066282	DB09543
C0991878	DB09543
C1804800	DB09543
C4519883	DB09543
C2346581	DB09546
C0772395	DB09552
C0137440	DB09555
C2352806	DB09559
C0377349	DB09561
C4281717	DB09561
C2698585	DB09563
C3491971	DB09564
C0069449	DB09567
C3832882	DB09568
C3273711	DB09570
C0724614	DB09571
C0795661	DB10276
C3652537	DB10276
C0981982	DB10394
C3194702	DB10400
C3194704	DB10401
C0170300	DB10989
C0795623	DB10989
C2930257	DB10997
C3162437	DB11051
C0031262	DB11058
C0700413	DB11058
C0982333	DB11058
C0991864	DB11058
C0304632	DB11062
C0304631	DB11064
C0009137	DB11082
C0038143	DB11092
C2930716	DB11092
C0108101	DB11093
C0378366	DB11095
C0071751	DB11098
C0038779	DB11104
C1999883	DB11104
C0011793	DB11122
C0006699	DB11126
C1658202	DB11126
C0029112	DB11130
C0015689	DB11133
C0031676	DB11133
C0036581	DB11135
C2316217	DB11166
C2684100	DB11166
C0025729	DB11228
C2825462	DB11256
C2939773	DB11256
C3855916	DB11294
C2828369	DB11311
C4048712	DB11330
C0006712	DB11348
C0108136	DB11348
C0018304	DB11359
C2000145	DB11362
C3853921	DB11363
C0081002	DB11364
C3489575	DB11365
C0244748	DB11366
C0950651	DB11366
C0108941	DB11367
C0050308	DB11491
C3886073	DB11560
C4050579	DB11563
C3489764	DB11569
C4080052	DB11574
C4080053	DB11575
C4255551	DB11575
C4079830	DB11581
C0076456	DB11582
C0007018	DB11588
C0039867	DB11590
C1101148	DB11591
C4055433	DB11595
C2721771	DB11596
C0073188	DB11597
C4082558	DB11597
C0003438	DB11598
C0723738	DB11598
C0724532	DB11598
C0004924	DB11600
C0034131	DB11601
C0063131	DB11602
C0301503	DB11603
C0305058	DB11604
C4048265	DB11604
C0207011	DB11605
C3859426	DB11606
C3834170	DB11607
C3818700	DB11608
C0069008	DB11609
C0069766	DB11610
C3713860	DB11611
C4079582	DB11613
C0534301	DB11614
C0071126	DB11616
C0950476	DB11616
C0001143	DB11617
C0017507	DB11619
C0078049	DB11621
C1372952	DB11621
C0019168	DB11627
C0062527	DB11627
C2935253	DB11645
C2346822	DB11646
C3202987	DB11647
C2830073	DB11648
C2827232	DB11649
C4043608	DB11650
C3501287	DB11651
C4519167	DB11652
C1721339	DB11653
C4519168	DB11654
C3252279	DB11655
C0069562	DB11656
C2984518	DB11657
C4519169	DB11658
C0021223	DB11659
C4279599	DB11660
C4519170	DB11661
C3642428	DB11662
C4519171	DB11663
C0033850	DB11664
C1831893	DB11665
C3886769	DB11666
C0091023	DB11667
C4519732	DB11667
C0916588	DB11668
C1608705	DB11668
C1527103	DB11669
C2976408	DB11670
C1879525	DB11671
C0010467	DB11672
C0034268	DB11673
C3896945	DB11674
C0526501	DB11675
C4519187	DB11676
C2604598	DB11677
C0076959	DB11678
C1519641	DB11678
C3640966	DB11679
C2703138	DB11680
C1871120	DB11681
C4519188	DB11682
C4079763	DB11683
C2830138	DB11684
C2713009	DB11685
C2983950	DB11686
C2935619	DB11687
C0045644	DB11688
C2980074	DB11689
C4310574	DB11690
C4325235	DB11691
C2975298	DB11692
C2607219	DB11693
C3660880	DB11694
C0007267	DB11695
C0050461	DB11696
C3467842	DB11697
C3492889	DB11698
C0063322	DB11699
C4279595	DB11700
C2983876	DB11701
C0052080	DB11702
C4078312	DB11703
C4519189	DB11704
C0063810	DB11705
C4505506	DB11706
C4519190	DB11707
C4505522	DB11708
C3495674	DB11709
C3660937	DB11709
C4519191	DB11710
C4519192	DB11711
C4519193	DB11711
C4519194	DB11712
C4508570	DB11713
C4055109	DB11714
C2698328	DB11715
C0026218	DB11716
C4086265	DB11717
C4079208	DB11718
C4519195	DB11719
C0103306	DB11720
C3659396	DB11721
C4519196	DB11721
C2828326	DB11723
C0005919	DB11724
C0058188	DB11725
C4279873	DB11726
C2981183	DB11727
C4519197	DB11727
C1098510	DB11728
C4519198	DB11729
C4045494	DB11730
C4086238	DB11731
C4477221	DB11731
C4519199	DB11732
C4519200	DB11734
C0016945	DB11735
C4507232	DB11736
C2604307	DB11737
C4306021	DB11737
C0140591	DB11738
C1528417	DB11738
C4080009	DB11739
C2934122	DB11740
C3273460	DB11741
C0058895	DB11742
C3712838	DB11743
C4519201	DB11744
C2827296	DB11745
C2826110	DB11746
C3253842	DB11747
C0053116	DB11748
C4477199	DB11749
C0008992	DB11750
C4310385	DB11751
C0054173	DB11752
C0073371	DB11753
C3641620	DB11754
C3869806	DB11755
C2935150	DB11756
C2935151	DB11756
C0673470	DB11757
C4279622	DB11758
C2703093	DB11759
C4042960	DB11760
C4043480	DB11761
C1259854	DB11762
C2744845	DB11763
C4287807	DB11764
C4045934	DB11765
C2935248	DB11766
C3885145	DB11767
C4519527	DB11767
C4519528	DB11767
C0067376	DB11768
C0602333	DB11768
C4519215	DB11769
C0075783	DB11770
C2351038	DB11771
C4489758	DB11772
C3886792	DB11773
C0175022	DB11774
C2827519	DB11775
C3491331	DB11776
C3502292	DB11777
C2700603	DB11778
C2973564	DB11779
C0051200	DB11780
C2606804	DB11781
C3658709	DB11782
C0165703	DB11783
C4519216	DB11784
C0051920	DB11785
C4519217	DB11786
C4519218	DB11787
C0027893	DB11788
C0063208	DB11789
C1570128	DB11790
C4053698	DB11791
C2353244	DB11792
C2744440	DB11793
C3896746	DB11794
C4519219	DB11795
C4519220	DB11796
C2825327	DB11797
C4277246	DB11798
C4507568	DB11799
C2827667	DB11800
C1666271	DB11801
C3254570	DB11803
C2973956	DB11804
C2828242	DB11805
C4519221	DB11806
C4519222	DB11807
C3661290	DB11808
C4520217	DB11809
C4519223	DB11810
C2827081	DB11811
C0245194	DB11812
C4086589	DB11813
C4519224	DB11814
C0069477	DB11815
C2932035	DB11816
C4044947	DB11817
C2699069	DB11818
C4520218	DB11819
C0028073	DB11820
C2827123	DB11821
C4519751	DB11822
C2825616	DB11823
C3501434	DB11824
C4519754	DB11824
C4043827	DB11825
C4054668	DB11826
C4079805	DB11827
C2713008	DB11828
C1307704	DB11829
C2002471	DB11830
C0012460	DB11831
C1831982	DB11832
C4045841	DB11833
C3852217	DB11834
C0379955	DB11835
C4087082	DB11836
C4330903	DB11837
C2987011	DB11838
C4519750	DB11839
C1831888	DB11840
C2987605	DB11840
C2743752	DB11841
C0003009	DB11842
C4079360	DB11843
C3713852	DB11844
C3887576	DB11845
C0010294	DB11846
C3885553	DB11847
C0065688	DB11848
C4519918	DB11848
C4519736	DB11849
C4083151	DB11850
C2607225	DB11851
C3491976	DB11852
C3896936	DB11853
C3489614	DB11854
C4490518	DB11854
C4519232	DB11855
C4041919	DB11856
C4042753	DB11857
C0023544	DB11858
C0376202	DB11859
C1122583	DB11860
C2981845	DB11861
C4519737	DB11862
C4085950	DB11863
C2698875	DB11864
C1948076	DB11865
C3661283	DB11866
C4519233	DB11867
C0059859	DB11868
C0753474	DB11869
C1519948	DB11869
C4519234	DB11870
C3852694	DB11871
C1122629	DB11872
C4519235	DB11873
C0056503	DB11874
C0163151	DB11875
C0051080	DB11876
C4519249	DB11877
C2827156	DB11878
C4505876	DB11879
C0919282	DB11880
C2348996	DB11881
C0248070	DB11882
C1744311	DB11883
C4086942	DB11884
C4519250	DB11885
C4519251	DB11886
C3530114	DB11888
C2697880	DB11889
C0971473	DB11890
C3530053	DB11891
C0527129	DB11892
C3272706	DB11893
C2827204	DB11894
C0911014	DB11895
C2933603	DB11896
C0289779	DB11898
C2703183	DB11899
C4519252	DB11900
C4329353	DB11901
C2827159	DB11902
C4519253	DB11903
C4317329	DB11904
C4079994	DB11905
C0668202	DB11906
C4045493	DB11907
C2713485	DB11909
C3501400	DB11910
C3896943	DB11911
C4519254	DB11912
C3713994	DB11913
C2981360	DB11914
C4078701	DB11915
C0303403	DB11916
C4519255	DB11917
C3899005	DB11918
C0083812	DB11919
C2743108	DB11920
C0057258	DB11921
C4519256	DB11922
C4519257	DB11923
C0281466	DB11924
C4287801	DB11925
C4288135	DB11926
C2606812	DB11927
C4519745	DB11928
C2931927	DB11929
C3896974	DB11930
C4519258	DB11932
C3555495	DB11933
C3274566	DB11934
C0117881	DB11935
C3659310	DB11936
C0022816	DB11937
C4519744	DB11938
C4309480	DB11939
C2004325	DB11940
C1831958	DB11941
C2363400	DB11941
C3852671	DB11942
C2828290	DB11943
C2714699	DB11944
C3660913	DB11944
C4055417	DB11945
C4519259	DB11946
C1741584	DB11947
C0053471	DB11948
C2607417	DB11949
C2981308	DB11950
C4519269	DB11951
C4079854	DB11952
C3492319	DB11953
C4045490	DB11954
C3179443	DB11955
C4519919	DB11955
C3467895	DB11956
C4279585	DB11957
C2700604	DB11958
C3493199	DB11959
C0064494	DB11960
C4519270	DB11961
C4519271	DB11962
C2987430	DB11963
C4518884	DB11963
C1881129	DB11964
C1519143	DB11965
C4079731	DB11966
C3899947	DB11967
C4507177	DB11968
C4519272	DB11969
C4053692	DB11970
C4508937	DB11971
C1879711	DB11972
C2743963	DB11972
C4086899	DB11973
C2827515	DB11974
C3530086	DB11975
C4519739	DB11976
C3642430	DB11977
C4519273	DB11978
C2714632	DB11979
C0007010	DB11980
C4279623	DB11981
C2987389	DB11982
C4519742	DB11983
C3272850	DB11984
C3886743	DB11985
C4086264	DB11986
C4519274	DB11987
C1882138	DB11988
C0053230	DB11989
C4519275	DB11990
C2984209	DB11991
C4279587	DB11992
C2934445	DB11993
C0057678	DB11994
C3886460	DB11995
C0080225	DB11996
C0021761	DB11997
C0207628	DB11998
C1451341	DB11999
C4520219	DB12000
C3852841	DB12001
C2744874	DB12002
C0076616	DB12003
C4519276	DB12004
C4519277	DB12005
C3896900	DB12006
C0022179	DB12007
C4287806	DB12008
C4519278	DB12009
C2713632	DB12010
C4076895	DB12011
C3178487	DB12012
C4519279	DB12013
C4519741	DB12014
C4055478	DB12015
C2934701	DB12016
C2934702	DB12016
C0069392	DB12017
C3897257	DB12018
C1872681	DB12019
C2713595	DB12020
C2698720	DB12021
C1259575	DB12022
C2982078	DB12023
C3490773	DB12024
C0077274	DB12025
C4507236	DB12026
C3253046	DB12027
C0006233	DB12028
C0008240	DB12029
C4079753	DB12030
C0377968	DB12031
C3256332	DB12031
C4519524	DB12031
C4519525	DB12031
C4519526	DB12031
C4519291	DB12032
C2982066	DB12034
C4519292	DB12035
C4519293	DB12036
C3886605	DB12037
C0077906	DB12038
C0014485	DB12039
C0391770	DB12040
C0492835	DB12040
C1530215	DB12040
C4519920	DB12040
C4519921	DB12040
C4519922	DB12040
C3252363	DB12041
C3180273	DB12042
C4519294	DB12043
C3501256	DB12044
C3274495	DB12045
C2974866	DB12046
C3467824	DB12047
C3642466	DB12048
C4045488	DB12049
C4053622	DB12050
C4045489	DB12051
C0063273	DB12052
C3887822	DB12053
C0379142	DB12054
C1453003	DB12055
C3660912	DB12056
C3852189	DB12057
C0909620	DB12058
C4045947	DB12059
C3273246	DB12060
C2825323	DB12061
C2698841	DB12062
C4519295	DB12063
C2346911	DB12064
C4519296	DB12065
C2983781	DB12066
C4519297	DB12067
C1327873	DB12068
C4519298	DB12069
C3852938	DB12070
C3180121	DB12071
C0960373	DB12072
C0675272	DB12073
C4519299	DB12074
C0676180	DB12075
C4079995	DB12076
C1831875	DB12077
C2742262	DB12078
C0017226	DB12079
C2981327	DB12080
C1693912	DB12081
C0148345	DB12082
C0065506	DB12083
C4519312	DB12084
C4519313	DB12085
C0069776	DB12086
C0078033	DB12087
C0299387	DB12088
C2987530	DB12089
C3897976	DB12090
C0016911	DB12091
C0083701	DB12092
C0076278	DB12093
C1435441	DB12094
C3884837	DB12095
C4519314	DB12096
C4519315	DB12097
C2983925	DB12098
C2351650	DB12099
C3529991	DB12100
C4287775	DB12101
C2981231	DB12102
C4053948	DB12104
C2827193	DB12105
C4519316	DB12106
C4519317	DB12107
C4053731	DB12108
C2703200	DB12109
C0044170	DB12110
C0047123	DB12111
C0066633	DB12111
C4520220	DB12112
C3251873	DB12113
C3888351	DB12114
C4519318	DB12115
C0059438	DB12116
C0008838	DB12117
C0164650	DB12117
C2699571	DB12118
C3179523	DB12119
C4519319	DB12120
C4053696	DB12121
C2825661	DB12122
C0055740	DB12123
C3468002	DB12124
C2699621	DB12125
C0006100	DB12126
C2930041	DB12127
C3489699	DB12128
C3273375	DB12129
C4080091	DB12130
C0059752	DB12131
C4519924	DB12131
C4079610	DB12132
C4519320	DB12133
C4309999	DB12134
C4519321	DB12135
C3712253	DB12136
C2934026	DB12137
C3489985	DB12138
C1567950	DB12139
C3272846	DB12140
C3896940	DB12141
C4055111	DB12142
C4519322	DB12143
C1098058	DB12144
C2742868	DB12145
C3467794	DB12146
C4519323	DB12147
C0065936	DB12148
C1134613	DB12149
C0045712	DB12150
C3886763	DB12151
C3266945	DB12152
C4054022	DB12152
C0010725	DB12153
C4519324	DB12154
C4287809	DB12155
C0056331	DB12156
C4519593	DB12157
C4045514	DB12158
C3660996	DB12159
C0073917	DB12160
C4277781	DB12161
C4310411	DB12162
C0286592	DB12163
C4519078	DB12165
C4053573	DB12167
C1873177	DB12168
C3658667	DB12169
C4519079	DB12170
C4519080	DB12171
C0028095	DB12172
C0058379	DB12173
C2703140	DB12174
C0077030	DB12176
C1880540	DB12177
C2699908	DB12178
C0074247	DB12179
C4519081	DB12180
C2713495	DB12181
C0021758	DB12182
C1701589	DB12182
C3486572	DB12182
C2700009	DB12183
C0066624	DB12184
C0965941	DB12185
C4519082	DB12186
C4519083	DB12187
C4519084	DB12187
C4519085	DB12188
C3177463	DB12189
C0541153	DB12190
C2713011	DB12191
C4519086	DB12192
C1174691	DB12193
C0074442	DB12194
C0965393	DB12195
C4519087	DB12196
C4329366	DB12197
C4505912	DB12198
C4519731	DB12199
C2987651	DB12200
C3489899	DB12201
C1831978	DB12202
C3886388	DB12203
C0675080	DB12204
C2980089	DB12205
C4519088	DB12206
C4045487	DB12207
C2947549	DB12208
C2985193	DB12208
C3713987	DB12209
C4519089	DB12210
C1870441	DB12211
C0905464	DB12212
C2350723	DB12213
C2933904	DB12214
C0049289	DB12216
C4519090	DB12218
C4519091	DB12219
C1957892	DB12220
C0006882	DB12221
C0293658	DB12222
C0075093	DB12223
C0046502	DB12224
C4310475	DB12224
C4045497	DB12225
C0654036	DB12226
C4519092	DB12227
C2713633	DB12228
C4519093	DB12229
C0054222	DB12230
C0000714	DB12231
C0641983	DB12231
