cui	hgnc_id	symbol	entrez_id
C2678725	HGNC:34145	RNU7-49P	100147836
C2678726	HGNC:34146	RNU7-50P	100147837
C2678727	HGNC:34147	RNU7-51P	100151647
C2678728	HGNC:34148	RNU7-52P	100151648
C2678729	HGNC:34149	RNU7-53P	100151649
C2678730	HGNC:34150	RNU7-54P	100151650
C2678731	HGNC:34152	RNU7-56P	100151651
C2678732	HGNC:34153	RNU7-57P	100151652
C2678733	HGNC:34154	RNU7-58P	100151653
C2678734	HGNC:34155	RNU7-59P	100151654
C2678735	HGNC:34156	RNU7-60P	100151655
C2678736	HGNC:34157	RNU7-61P	100151656
C2678737	HGNC:34158	RNU7-62P	100151657
C2678738	HGNC:34159	RNU7-63P	100151658
C2678739	HGNC:34160	RNU7-64P	100151662
C2678740	HGNC:34161	RNU7-65P	100151663
C2678741	HGNC:34162	RNU7-66P	100151664
C2678742	HGNC:34163	RNU7-67P	100151665
C2678743	HGNC:34165	RNU7-69P	100151666
C2678744	HGNC:34166	RNU7-70P	100151667
C2678745	HGNC:34167	RNU7-71P	100151668
C2678746	HGNC:34168	RNU7-72P	100151669
C2678747	HGNC:34169	RNU7-73P	100151670
C2678748	HGNC:34170	RNU7-74P	100151671
C2678749	HGNC:34171	RNU7-75P	100151672
C2678750	HGNC:34172	RNU7-76P	100151673
C2678751	HGNC:34173	RNU7-77P	100151674
C2678752	HGNC:34174	RNU7-78P	100151675
C2678753	HGNC:34175	RNU7-79P	100151676
C2678754	HGNC:34176	RNU7-80P	100151677
C2678755	HGNC:34177	RNU7-81P	100151678
C2678756	HGNC:34178	RNU7-82P	100151679
C2678757	HGNC:34179	RNU7-83P	100151680
C2678758	HGNC:34180	RNU7-84P	100151681
C2678759	HGNC:34181	RNU7-85P	100151682
C2678760	HGNC:34050	RNY4P4	100379297
C2678761	HGNC:34052	RNY4P5	100379299
C2678762	HGNC:34055	RNY4P6	100379287
C2678763	HGNC:34056	RNY4P7	100169850
C2678764	HGNC:34057	RNY4P8	100379295
C2678765	HGNC:34058	RNY4P9	100379300
C2678766	HGNC:34060	RNY4P10	100379592
C2678767	HGNC:34061	RNY4P11	100379288
C2678769	HGNC:34063	RNY4P13	100379296
C2678770	HGNC:34064	RNY4P14	100379584
C2678771	HGNC:34065	RNY4P15	100379291
C2678772	HGNC:34066	RNY4P16	100431173
C2678773	HGNC:34067	RNY4P17	100379564
C2678774	HGNC:34068	RNY4P18	100379298
C2678775	HGNC:34069	RNY4P19	100169834
C2678776	HGNC:34070	RNY4P20	100379378
C2678777	HGNC:34082	RNY5P1	100379666
C2678778	HGNC:34083	RNY5P2	100381208
C2678779	HGNC:34084	RNY5P3	100379664
C2678780	HGNC:34085	RNY5P4	100380271
C2678781	HGNC:34086	RNY5P5	100379658
C2678782	HGNC:34087	RNY5P6	100379663
C2678783	HGNC:34088	RNY5P7	100169835
C2678784	HGNC:34089	RNY5P8	100380878
C2678785	HGNC:34090	RNY5P9	100169836
C2678786	HGNC:34091	RNY5P10	100169837
C2678787	HGNC:36934	RPL3P5	100130450
C2678788	HGNC:36395	RPL3P6	643220
C2678789	HGNC:36797	RPL3P7	642741
C2678790	HGNC:35498	RPL3P8	646620
C2678791	HGNC:36839	RPL3P9	100128963
C2678792	HGNC:36819	RPL3P10	100129004
C2678793	HGNC:35521	RPL3P11	100131893
C2678794	HGNC:36298	RPL3P12	100131358
C2678795	HGNC:36836	RPL4P2	646688
C2678796	HGNC:35773	RPL4P3	391135
C2678797	HGNC:36179	RPL4P4	647276
C2678798	HGNC:35699	RPL4P5	158345
C2678799	HGNC:35611	RPL4P6	100271033
C2678800	HGNC:36095	RPL5P4	643343
C2678801	HGNC:35564	RPL5P5	730213
C2678802	HGNC:35890	RPL5P6	646784
C2678803	HGNC:36583	RPL5P7	344178
C2678804	HGNC:36290	RPL5P8	100130523
C2678805	HGNC:36557	RPL5P9	100270832
C2678806	HGNC:36846	RPL5P10	645807
C2678807	HGNC:35483	RPL5P11	402193
C2678808	HGNC:36221	RPL5P12	100270833
C2678809	HGNC:37023	RPL5P13	100270834
C2678810	HGNC:35924	RPL5P14	100270835
C2678811	HGNC:36769	RPL5P15	100270836
C2678812	HGNC:36009	RPL5P16	100270837
C2678813	HGNC:36605	RPL5P17	100270839
C2678814	HGNC:36640	RPL5P18	389428
C2678815	HGNC:36604	RPL5P19	100270906
C2678816	HGNC:36660	RPL5P20	100131913
C2678817	HGNC:37029	RPL5P21	100270838
C2678818	HGNC:35695	RPL5P22	389644
C2678819	HGNC:36553	RPL5P23	100270840
C2678820	HGNC:35828	RPL5P24	100270841
C2678821	HGNC:35493	RPL5P25	100271204
C2678822	HGNC:36247	RPL5P26	100271206
C2678823	HGNC:36172	RPL5P27	100129998
C2678824	HGNC:36827	RPL5P28	100131535
C2678825	HGNC:36335	RPL5P29	390158
C2678826	HGNC:35837	RPL5P30	645160
C2678827	HGNC:36973	RPL5P32	100271207
C2678828	HGNC:36703	RPL5P33	100130929
C2678829	HGNC:36463	RPL5P34	388907
C2678830	HGNC:36967	RPL5P35	100129647
C2678831	HGNC:35972	RPL6P1	440587
C2678832	HGNC:35964	RPL6P2	343495
C2678833	HGNC:35925	RPL6P3	391181
C2678834	HGNC:36344	RPL6P4	645054
C2678835	HGNC:36199	RPL6P5	100270844
C2678836	HGNC:36673	RPL6P6	100270845
C2678837	HGNC:35801	RPL6P7	100270848
C2678838	HGNC:37044	RPL6P8	100133100
C2678839	HGNC:36484	RPL6P9	100270847
C2678840	HGNC:36575	RPL6P10	642828
C2678841	HGNC:35681	RPL6P12	100270907
C2678842	HGNC:36399	RPL6P13	643974
C2678843	HGNC:35661	RPL6P14	391679
C2678844	HGNC:36903	RPL6P15	100270843
C2678845	HGNC:35674	RPL6P16	728365
C2678846	HGNC:36914	RPL6P17	100131229
C2678847	HGNC:36911	RPL6P18	100131805
C2678848	HGNC:36754	RPL6P19	646483
C2678849	HGNC:36543	RPL6P20	285900
C2678850	HGNC:35994	RPL6P21	100270846
C2678851	HGNC:36220	RPL6P22	388460
C2678852	HGNC:36343	RPL6P24	100271034
C2678853	HGNC:36840	RPL6P25	401725
C2678854	HGNC:36152	RPL6P26	100271035
C2678855	HGNC:36133	RPL6P27	645387
C2678856	HGNC:36065	RPL6P28	100271208
C2678857	HGNC:36382	RPL6P29	392505
C2678858	HGNC:36171	RPL6P30	139452
C2678859	HGNC:35242	RPL7AP11	728992
C2678860	HGNC:36873	RPL7AP15	100270895
C2678861	HGNC:35898	RPL7AP16	100270896
C2678862	HGNC:36501	RPL7AP17	100270897
C2678863	HGNC:35613	RPL7AP18	390993
C2678864	HGNC:36820	RPL7AP19	100271036
C2678865	HGNC:36358	RPL7AP20	100271037
C2678866	HGNC:37020	RPL7AP21	100271038
C2678867	HGNC:36592	RPL7AP22	100271039
C2678868	HGNC:36884	RPL7AP23	100271040
C2678869	HGNC:36588	RPL7AP24	100271041
C2678870	HGNC:36714	RPL7AP25	100271042
C2678871	HGNC:36815	RPL7AP26	728128
C2678872	HGNC:36806	RPL7AP27	152663
C2678873	HGNC:35656	RPL7AP28	100271209
C2678874	HGNC:36394	RPL7AP29	100271043
C2678875	HGNC:35757	RPL7AP30	441034
C2678876	HGNC:36857	RPL7AP31	728315
C2678877	HGNC:36415	RPL7AP32	133748
C2678878	HGNC:36679	RPL7AP33	391850
C2678879	HGNC:36778	RPL7AP34	441154
C2678880	HGNC:36113	RPL7AP35	100271210
C2678881	HGNC:36356	RPL7AP36	728179
C2678882	HGNC:36507	RPL7AP37	645257
C2678883	HGNC:36161	RPL7AP38	442660
C2678884	HGNC:35881	RPL7AP39	646476
C2678885	HGNC:35883	RPL7AP40	442712
C2678886	HGNC:36403	RPL7AP41	100271213
C2678887	HGNC:36716	RPL7AP42	100271215
C2678888	HGNC:35775	RPL7AP43	644236
C2678889	HGNC:36645	RPL7AP44	100271398
C2678890	HGNC:35935	RPL7AP45	100132678
C2678891	HGNC:35698	RPL7AP46	441440
C2678892	HGNC:36833	RPL7AP47	100271211
C2678893	HGNC:35953	RPL7AP48	100271212
C2678894	HGNC:35507	RPL7AP49	100271214
C2678895	HGNC:36117	RPL7AP50	87688
C2678896	HGNC:36826	RPL7AP51	100271533
C2678897	HGNC:36233	RPL7AP52	100271534
C2678898	HGNC:36392	RPL7AP53	401640
C2678899	HGNC:36264	RPL7AP54	390228
C2678900	HGNC:36314	RPL7AP55	100271535
C2678901	HGNC:35585	RPL7AP56	100271536
C2678902	HGNC:36551	RPL7AP57	100271537
C2678903	HGNC:36586	RPL7AP58	645846
C2678905	HGNC:35859	RPL7AP60	100271538
C2678906	HGNC:35482	RPL7AP61	100271539
C2678907	HGNC:36890	RPL7AP62	644029
C2678908	HGNC:35504	RPL7AP63	401865
C2678909	HGNC:35821	RPL7AP64	728486
C2678910	HGNC:37031	RPL7AP65	100271543
C2678911	HGNC:35682	RPL7AP66	388474
C2678912	HGNC:35537	RPL7AP67	100271542
C2678914	HGNC:36697	RPL7AP69	100271545
C2678915	HGNC:36752	RPL7AP70	728139
C2678916	HGNC:35754	RPL7AP71	100271399
C2678917	HGNC:36442	RPL7AP72	100270754
C2678918	HGNC:36895	RPL7P7	644896
C2678919	HGNC:35914	RPL7P8	441896
C2678920	HGNC:37028	RPL7P9	653702
C2678921	HGNC:36599	RPL7P10	646538
C2678922	HGNC:35667	RPL7P11	100270823
C2678923	HGNC:36611	RPL7P12	100131085
C2678924	HGNC:36861	RPL7P13	130728
C2678925	HGNC:35984	RPL7P14	100129743
C2678926	HGNC:36740	RPL7P15	100270850
C2678927	HGNC:36591	RPL7P16	729677
C2678928	HGNC:36116	RPL7P17	100270851
C2678929	HGNC:36949	RPL7P18	100270852
C2678930	HGNC:36268	RPL7P19	100270853
C2678931	HGNC:36013	RPL7P20	728843
C2678932	HGNC:36762	RPL7P21	729123
C2678933	HGNC:35802	RPL7P22	728620
C2678934	HGNC:35658	RPL7P23	648000
C2678935	HGNC:36715	RPL7P24	100127893
C2678936	HGNC:36455	RPL7P25	100129061
C2678937	HGNC:36630	RPL7P26	728380
C2678938	HGNC:36649	RPL7P27	643906
C2678939	HGNC:35899	RPL7P28	442242
C2678940	HGNC:35700	RPL7P29	643971
C2678941	HGNC:36151	RPL7P30	100270908
C2678942	HGNC:36988	RPL7P31	100270909
C2678943	HGNC:35692	RPL7P32	100130892
C2678944	HGNC:35937	RPL7P33	286348
C2678945	HGNC:36181	RPL7P34	389992
C2678946	HGNC:36153	RPL7P35	100271216
C2678947	HGNC:37045	RPL7P36	100271218
C2678948	HGNC:36656	RPL7P37	439954
C2678949	HGNC:36731	RPL7P38	120872
C2678950	HGNC:36214	RPL7P39	100271217
C2678951	HGNC:36031	RPL7P40	100271220
C2678952	HGNC:36297	RPL7P41	100271222
C2678953	HGNC:35543	RPL7P42	100271223
C2678954	HGNC:36441	RPL7P43	100271224
C2678955	HGNC:36143	RPL7P44	390413
C2678956	HGNC:35522	RPL7P45	100271225
C2678957	HGNC:36706	RPL7P46	642451
C2678958	HGNC:35913	RPL7P47	146110
C2678959	HGNC:35540	RPL7P48	388401
C2678960	HGNC:36912	RPL7P49	100271221
C2678961	HGNC:35816	RPL7P50	729449
C2678962	HGNC:36432	RPL7P51	100271226
C2678963	HGNC:35676	RPL7P52	646912
C2678964	HGNC:36831	RPL7P53	100271145
C2678965	HGNC:36817	RPL7P54	100271146
C2678966	HGNC:36105	RPL7P55	100271147
C2678967	HGNC:35588	RPL7P56	728962
C2678968	HGNC:35901	RPL7P57	643507
C2678969	HGNC:36407	RPL8P3	100270854
C2678970	HGNC:35555	RPL8P4	402150
C2678971	HGNC:35758	RPL8P5	100271044
C2678972	HGNC:35686	RPL9P10	100270855
C2678973	HGNC:35621	RPL9P11	642740
C2678974	HGNC:36728	RPL9P12	100270825
C2678975	HGNC:36558	RPL9P13	100270856
C2678976	HGNC:36816	RPL9P14	100132061
C2678977	HGNC:35539	RPL9P15	100270857
C2678978	HGNC:36851	RPL9P16	727835
C2678979	HGNC:36337	RPL9P17	728523
C2678980	HGNC:36954	RPL9P18	389404
C2678981	HGNC:36688	RPL9P19	100129634
C2678982	HGNC:36996	RPL9P20	100130392
C2678983	HGNC:35886	RPL9P21	728374
C2678984	HGNC:36994	RPL9P22	100130066
C2678985	HGNC:36807	RPL9P23	100131020
C2678986	HGNC:36347	RPL9P24	100271045
C2678987	HGNC:36112	RPL9P25	654350
C2678988	HGNC:35633	RPL9P26	100271227
C2678989	HGNC:37012	RPL9P27	100131246
C2678990	HGNC:36445	RPL9P28	729146
C2678991	HGNC:35533	RPL9P29	100129357
C2678992	HGNC:36316	RPL9P30	100128710
C2678993	HGNC:36617	RPL9P31	100271228
C2678994	HGNC:36418	RPL9P32	727865
C2678995	HGNC:36273	RPL9P33	100271229
C2678996	HGNC:35873	RPL10AP4	343301
C2678997	HGNC:36770	RPL10AP5	645998
C2678998	HGNC:36504	RPL10AP6	100128936
C2678999	HGNC:35601	RPL10AP7	100128646
C2679000	HGNC:36709	RPL10AP8	644154
C2679001	HGNC:35947	RPL10AP9	728979
C2679002	HGNC:35971	RPL10AP10	391836
C2679003	HGNC:35875	RPL10AP11	392206
C2679004	HGNC:36108	RPL10AP12	401863
C2679005	HGNC:36155	RPL10AP13	100271602
C2679006	HGNC:35724	RPL10P5	644911
C2679007	HGNC:35974	RPL10P7	442086
C2679008	HGNC:35579	RPL10P9	389342
C2679009	HGNC:35486	RPL10P10	100129930
C2679010	HGNC:36565	RPL10P11	100128030
C2679011	HGNC:36882	RPL10P16	284393
C2679012	HGNC:37021	RPL11P1	100133170
C2679013	HGNC:36983	RPL11P2	133629
C2679014	HGNC:36342	RPL11P3	100271271
C2679015	HGNC:36137	RPL11P4	100271272
C2679016	HGNC:36849	RPL11P5	643499
C2679017	HGNC:36495	RPL12P14	729500
C2679018	HGNC:36619	RPL12P15	100270920
C2679019	HGNC:36926	RPL12P16	100130447
C2679020	HGNC:36263	RPL12P17	344471
C2679021	HGNC:36750	RPL12P18	729760
C2679022	HGNC:36248	RPL12P19	100129982
C2679023	HGNC:36968	RPL12P20	100270923
C2679024	HGNC:36845	RPL12P21	100270921
C2679025	HGNC:35762	RPL12P22	100270922
C2679026	HGNC:36408	RPL12P23	100270925
C2679027	HGNC:35952	RPL12P24	100270924
C2679028	HGNC:37008	RPL12P25	100270926
C2679029	HGNC:36811	RPL12P26	100271404
C2679030	HGNC:36916	RPL12P27	644202
C2679031	HGNC:36818	RPL12P28	100271273
C2679032	HGNC:35791	RPL12P29	100271274
C2679033	HGNC:35970	RPL12P30	100271405
C2679034	HGNC:37025	RPL12P31	100271406
C2679035	HGNC:36597	RPL12P32	100132795
C2679036	HGNC:35696	RPL12P33	643550
C2679037	HGNC:36168	RPL12P34	100271407
C2679038	HGNC:35969	RPL12P35	400389
C2679039	HGNC:36598	RPL12P36	100271408
C2679040	HGNC:35565	RPL12P37	100129801
C2679041	HGNC:36838	RPL12P38	645688
C2679042	HGNC:35976	RPL12P39	100271410
C2679043	HGNC:36439	RPL12P40	646898
C2679044	HGNC:35999	RPL12P41	100133139
C2679045	HGNC:36165	RPL12P42	100129394
C2679046	HGNC:35840	RPL12P43	100271387
C2679047	HGNC:36966	RPL13AP8	727831
C2679048	HGNC:36341	RPL13AP9	100271137
C2679049	HGNC:36864	RPL13AP10	100132906
C2679050	HGNC:36566	RPL13AP11	100271276
C2679051	HGNC:35673	RPL13AP12	100271277
C2679052	HGNC:36541	RPL13AP13	402214
C2679053	HGNC:36360	RPL13AP14	100271278
C2679054	HGNC:36883	RPL13AP15	100271279
C2679055	HGNC:35722	RPL13AP16	100129553
C2679056	HGNC:36167	RPL13AP17	399670
C2679057	HGNC:36593	RPL13AP18	402342
C2679058	HGNC:35855	RPL13AP19	100132924
C2679059	HGNC:35709	RPL13AP20	387841
C2679060	HGNC:35654	RPL13AP21	100129799
C2679061	HGNC:35825	RPL13AP22	441632
C2679062	HGNC:36498	RPL13AP23	441641
C2679063	HGNC:36209	RPL13AP24	100271603
C2679064	HGNC:36981	RPL13AP25	100287887
C2679065	HGNC:35492	RPL13AP26	729212
C2679066	HGNC:30363	RPL13P5	283345
C2679067	HGNC:19809	RPL13P6	100129176
C2679068	HGNC:35510	RPL13P7	391140
C2679069	HGNC:35513	RPL13P8	100270928
C2679070	HGNC:36587	RPL13P9	100270927
C2679071	HGNC:35943	RPL13P10	100133108
C2679072	HGNC:35805	RPL13P11	100130225
C2679073	HGNC:35701	RPL13P12	388344
C2679074	HGNC:36832	RPL13P13	100129796
C2679075	HGNC:36387	RPL13P14	100130374
C2679076	HGNC:35962	RPL14P2	100270930
C2679077	HGNC:36638	RPL14P3	730747
C2679078	HGNC:35663	RPL14P4	100271282
C2679079	HGNC:35746	RPL15P5	100127993
C2679080	HGNC:36185	RPL15P6	100270933
C2679081	HGNC:36808	RPL15P7	728576
C2679082	HGNC:36390	RPL15P8	100270934
C2679083	HGNC:36466	RPL15P9	100270935
C2679084	HGNC:36093	RPL15P11	402694
C2679085	HGNC:35529	RPL15P12	100131958
C2679086	HGNC:35915	RPL15P13	100131338
C2679087	HGNC:36487	RPL15P14	100271283
C2679088	HGNC:36780	RPL15P15	100128347
C2679089	HGNC:36067	RPL15P16	100127949
C2679090	HGNC:36852	RPL15P17	728002
C2679091	HGNC:36515	RPL15P18	728088
C2679092	HGNC:36130	RPL15P20	646672
C2679093	HGNC:36190	RPL15P21	100132722
C2679094	HGNC:36933	RPL15P22	100130624
C2679095	HGNC:35491	RPL17P5	388132
C2679096	HGNC:36520	RPL17P6	645441
C2679097	HGNC:36005	RPL17P7	100132742
C2679098	HGNC:35651	RPL17P8	730255
C2679099	HGNC:36230	RPL17P9	729301
C2679100	HGNC:35838	RPL17P10	100270936
C2679101	HGNC:36509	RPL17P11	100270937
C2679102	HGNC:36779	RPL17P12	100270938
C2679103	HGNC:36378	RPL17P13	100270939
C2679104	HGNC:35806	RPL17P14	100270941
C2679105	HGNC:36889	RPL17P15	100128117
C2679106	HGNC:35939	RPL17P16	729349
C2679107	HGNC:35515	RPL17P17	100270943
C2679108	HGNC:36538	RPL17P18	100129657
C2679109	HGNC:36919	RPL17P19	100271150
C2679110	HGNC:36015	RPL17P20	391655
C2679111	HGNC:36037	RPL17P21	100271151
C2679112	HGNC:35761	RPL17P22	727984
C2679113	HGNC:35832	RPL17P23	100271152
C2679114	HGNC:36506	RPL17P24	100271153
C2679115	HGNC:36844	RPL17P25	442232
C2679116	HGNC:35597	RPL17P26	100129784
C2679117	HGNC:36038	RPL17P27	202789
C2679118	HGNC:36055	RPL17P28	100270940
C2679119	HGNC:36510	RPL17P29	100271154
C2679120	HGNC:35604	RPL17P30	100271155
C2679121	HGNC:37036	RPL17P31	100271156
C2679122	HGNC:36492	RPL17P32	100270942
C2679123	HGNC:36654	RPL17P33	646909
C2679124	HGNC:36756	RPL17P34	643863
C2679125	HGNC:35819	RPL17P35	100271284
C2679126	HGNC:36051	RPL17P36	729340
C2679127	HGNC:36854	RPL17P37	100271411
C2679128	HGNC:36219	RPL17P38	100271417
C2679129	HGNC:36427	RPL17P39	645296
C2679130	HGNC:36672	RPL17P40	100271413
C2679131	HGNC:36292	RPL17P41	100132645
C2679132	HGNC:36749	RPL17P42	100271418
C2679133	HGNC:35996	RPL17P43	729259
C2679134	HGNC:36396	RPL17P44	100129584
C2679135	HGNC:35618	RPL17P45	100271414
C2679136	HGNC:36202	RPL17P46	100271419
C2679137	HGNC:36089	RPL17P47	100271415
C2679138	HGNC:36997	RPL17P48	100271416
C2679139	HGNC:37009	RPL17P49	100271388
C2679140	HGNC:36556	RPL18AP4	127545
C2679141	HGNC:36777	RPL18AP5	729955
C2679142	HGNC:36266	RPL18AP6	285053
C2679143	HGNC:35607	RPL18AP7	100133038
C2679144	HGNC:36984	RPL18AP8	644082
C2679145	HGNC:35885	RPL18AP10	100271285
C2679146	HGNC:36661	RPL18AP11	100127999
C2679147	HGNC:36991	RPL18AP12	100271604
C2679148	HGNC:36739	RPL18AP13	646189
C2679149	HGNC:36624	RPL18AP14	100271420
C2679150	HGNC:36010	RPL18AP15	392522
C2679151	HGNC:36288	RPL18AP16	347544
C2679152	HGNC:35759	RPL18P2	100129421
C2679153	HGNC:35783	RPL18P3	100129374
C2679154	HGNC:36144	RPL18P4	392979
C2679155	HGNC:36425	RPL18P5	100270944
C2679156	HGNC:35528	RPL18P6	100131333
C2679157	HGNC:35936	RPL18P7	100270945
C2679158	HGNC:36878	RPL18P8	100129670
C2679159	HGNC:36766	RPL18P9	100129645
C2679160	HGNC:35957	RPL18P10	100271286
C2679161	HGNC:35742	RPL18P11	390612
C2679162	HGNC:36115	RPL18P12	390671
C2679163	HGNC:35599	RPL18P13	441775
C2679164	HGNC:36671	RPL19P3	100131759
C2679165	HGNC:36539	RPL19P4	646710
C2679166	HGNC:36325	RPL19P5	646532
C2679167	HGNC:36795	RPL19P6	100270946
C2679168	HGNC:36088	RPL19P7	100131527
C2679169	HGNC:36696	RPL19P8	391719
C2679170	HGNC:35918	RPL19P9	653314
C2679171	HGNC:36534	RPL19P10	100270948
C2679172	HGNC:36953	RPL19P11	100270950
C2679173	HGNC:36047	RPL19P12	100129424
C2679174	HGNC:36879	RPL19P13	392193
C2679175	HGNC:35684	RPL19P14	100270951
C2679176	HGNC:35920	RPL19P15	642306
C2679177	HGNC:36596	RPL19P16	646255
C2679178	HGNC:36829	RPL19P17	100271287
C2679179	HGNC:36121	RPL19P18	100271288
C2679180	HGNC:36194	RPL19P19	646820
C2679181	HGNC:35713	RPL19P20	392451
C2679182	HGNC:35868	RPL19P21	392557
C2679183	HGNC:35748	RPL21P19	641293
C2679184	HGNC:36582	RPL21P20	388621
C2679185	HGNC:35728	RPL21P21	100270877
C2679186	HGNC:36550	RPL21P22	100270878
C2679187	HGNC:36205	RPL21P23	100270879
C2679188	HGNC:35702	RPL21P24	100270880
C2679189	HGNC:36785	RPL21P25	100270881
C2679190	HGNC:35910	RPL21P26	100270882
C2679191	HGNC:36371	RPL21P27	100270952
C2679192	HGNC:36258	RPL21P28	100131205
C2679193	HGNC:35793	RPL21P29	440575
C2679194	HGNC:36091	RPL21P30	100271157
C2679195	HGNC:36306	RPL21P31	100271160
C2679196	HGNC:36978	RPL21P32	100271161
C2679197	HGNC:36686	RPL21P33	100270953
C2679198	HGNC:36529	RPL21P34	100270954
C2679199	HGNC:36900	RPL21P35	100270955
C2679200	HGNC:36128	RPL21P36	100270956
C2679201	HGNC:35704	RPL21P37	100129141
C2679202	HGNC:36349	RPL21P38	100131481
C2679203	HGNC:36127	RPL21P39	389156
C2679204	HGNC:36189	RPL21P40	100271158
C2679205	HGNC:36765	RPL21P41	100271159
C2679206	HGNC:37017	RPL21P42	100271162
C2679207	HGNC:36008	RPL21P43	100271163
C2679208	HGNC:33820	RPL21P44	402176
C2679209	HGNC:35983	RPL21P45	727821
C2679210	HGNC:35687	RPL21P46	645174
C2679211	HGNC:36711	RPL21P47	100271164
C2679212	HGNC:35891	RPL21P48	100271165
C2679213	HGNC:35769	RPL21P49	100271166
C2679214	HGNC:36433	RPL21P50	100271167
C2679215	HGNC:36081	RPL21P51	100271169
C2679216	HGNC:36621	RPL21P52	100128351
C2679217	HGNC:36574	RPL21P53	653156
C2679218	HGNC:35552	RPL21P54	100271168
C2679219	HGNC:36434	RPL21P55	100271170
C2679220	HGNC:35525	RPL21P56	100271171
C2679221	HGNC:36644	RPL21P57	100271172
C2679222	HGNC:35755	RPL21P58	100271173
C2679223	HGNC:36922	RPL21P59	100271174
C2679224	HGNC:36044	RPL21P60	100271175
C2679225	HGNC:36712	RPL21P61	645157
C2679226	HGNC:36843	RPL21P62	442160
C2679227	HGNC:35526	RPL21P63	100271176
C2679228	HGNC:36259	RPL21P64	100271177
C2679229	HGNC:36017	RPL21P65	100271178
C2679230	HGNC:36476	RPL21P66	100271179
C2679231	HGNC:36139	RPL21P67	100271180
C2679232	HGNC:35720	RPL21P68	645452
C2679233	HGNC:36753	RPL21P69	642738
C2679234	HGNC:37024	RPL21P70	646489
C2679235	HGNC:36049	RPL21P71	729962
C2679236	HGNC:37043	RPL21P72	100271181
C2679237	HGNC:36794	RPL21P73	100271182
C2679238	HGNC:35854	RPL21P74	100271184
C2679239	HGNC:36460	RPL21P75	728501
C2679240	HGNC:37042	RPL21P76	645373
C2679241	HGNC:36186	RPL21P77	100271183
C2679242	HGNC:35917	RPL21P78	100271185
C2679243	HGNC:36931	RPL21P79	100271188
C2679244	HGNC:35697	RPL21P80	100133273
C2679245	HGNC:35530	RPL21P81	100271389
C2679246	HGNC:36307	RPL21P82	650059
C2679247	HGNC:35864	RPL21P83	100271186
C2679248	HGNC:36612	RPL21P84	100271187
C2679249	HGNC:35694	RPL21P85	100271189
C2679250	HGNC:37032	RPL21P86	100271190
C2679251	HGNC:36411	RPL21P87	100131672
C2679252	HGNC:35714	RPL21P88	100271421
C2679253	HGNC:36474	RPL21P89	100271422
C2679254	HGNC:35548	RPL21P90	100271423
C2679255	HGNC:36450	RPL21P91	100271424
C2679256	HGNC:35606	RPL21P92	100130400
C2679257	HGNC:35646	RPL21P93	653665
C2679258	HGNC:35568	RPL21P94	100271425
C2679259	HGNC:36097	RPL21P95	100271427
C2679260	HGNC:36790	RPL21P96	100271428
C2679261	HGNC:36223	RPL21P97	387753
C2679262	HGNC:36397	RPL21P98	653079
C2679263	HGNC:36628	RPL21P99	100271429
C2679264	HGNC:36048	RPL21P100	100271430
C2679265	HGNC:35733	RPL21P101	100271431
C2679266	HGNC:36295	RPL21P102	100271432
C2679267	HGNC:36732	RPL21P103	100271433
C2679268	HGNC:36918	RPL21P104	100271435
C2679269	HGNC:36304	RPL21P105	728693
C2679270	HGNC:36188	RPL21P106	643264
C2679271	HGNC:36313	RPL21P107	644627
C2679272	HGNC:35496	RPL21P108	100271434
C2679273	HGNC:36388	RPL21P109	100271437
C2679274	HGNC:35627	RPL21P110	100271438
C2679275	HGNC:36564	RPL21P111	100271439
C2679276	HGNC:36526	RPL21P112	100270753
C2679277	HGNC:36563	RPL21P113	100271440
C2679278	HGNC:36776	RPL21P114	100271441
C2679279	HGNC:35878	RPL21P115	100271443
C2679280	HGNC:36101	RPL21P116	100271444
C2679281	HGNC:35987	RPL21P117	729241
C2679282	HGNC:35954	RPL21P118	100271446
C2679283	HGNC:35614	RPL21P119	653737
C2679284	HGNC:35743	RPL21P120	731688
C2679285	HGNC:36429	RPL21P121	100271445
C2679286	HGNC:36990	RPL21P122	100271447
C2679287	HGNC:35691	RPL21P123	100271448
C2679288	HGNC:36060	RPL21P124	100271450
C2679289	HGNC:36039	RPL21P125	100129685
C2679290	HGNC:35959	RPL21P126	100271449
C2679291	HGNC:36099	RPL21P127	100271452
C2679292	HGNC:36311	RPL21P128	440487
C2679293	HGNC:36747	RPL21P129	100271451
C2679294	HGNC:36453	RPL21P130	100271453
C2679295	HGNC:36428	RPL21P131	388532
C2679296	HGNC:35865	RPL21P132	100271390
C2679297	HGNC:36003	RPL21P133	100271391
C2679298	HGNC:36006	RPL21P134	728782
C2679299	HGNC:36804	RPL22P3	729662
C2679300	HGNC:36299	RPL22P4	100129102
C2679301	HGNC:37022	RPL22P5	100132479
C2679302	HGNC:36473	RPL22P6	100132047
C2679303	HGNC:35602	RPL22P7	100129819
C2679304	HGNC:36782	RPL22P8	100270957
C2679305	HGNC:36559	RPL22P10	100128408
C2679306	HGNC:35603	RPL22P11	402100
C2679307	HGNC:36345	RPL22P12	727747
C2679308	HGNC:36352	RPL22P13	442108
C2679309	HGNC:35990	RPL22P14	100270960
C2679311	HGNC:36536	RPL22P16	100270959
C2679312	HGNC:36985	RPL22P17	100271289
C2679313	HGNC:36232	RPL22P18	100271290
